Id,Rainfall,Temperature,Humidity,Water,Day_Name,Timestamp,Mean
587,942,27,15,977,Tue,2/12/2020,799
588,1015,19,20,564,Wed,2/11/2020,805
589,791,29,13,1008,Thu,2/10/2020,808
590,1120,19,20,518,Fri,2/9/2020,804
591,797,31,21,1010,Sat,2/8/2020,807
592,974,33,24,1131,Sun,2/7/2020,808
593,1458,20,22,561,Mon,2/6/2020,791
594,1102,19,13,525,Tue,2/5/2020,797
595,570,31,12,921,Wed,2/4/2020,803
596,1284,21,10,615,Thu,2/3/2020,801
597,511,32,14,968,Fri,2/2/2020,807
598,1168,20,20,704,Sat,2/1/2020,810
599,737,29,18,1178,Sun,1/31/2020,790
600,638,32,10,998,Mon,1/30/2020,800
601,1382,20,25,522,Tue,1/29/2020,793
602,621,25,22,933,Wed,1/28/2020,804
603,1151,19,18,584,Thu,1/27/2020,806
604,1403,22,10,605,Fri,1/26/2020,806
605,1322,19,19,772,Sat,1/25/2020,801
606,852,25,15,1140,Sun,1/24/2020,804
607,1077,23,16,525,Mon,1/23/2020,808
608,1287,21,13,528,Tue,1/22/2020,799
609,849,27,15,957,Wed,1/21/2020,796
610,840,31,14,966,Thu,1/20/2020,798
611,623,25,18,976,Fri,1/19/2020,809
612,1170,23,12,780,Sat,1/18/2020,808
613,853,30,19,1061,Sun,1/17/2020,802
614,796,31,24,931,Mon,1/16/2020,807
615,1072,19,18,601,Tue,1/15/2020,792
616,623,30,21,899,Wed,1/14/2020,808
617,853,32,25,968,Thu,1/13/2020,798
618,606,30,18,1012,Fri,1/12/2020,801
619,535,26,12,1104,Sat,1/11/2020,807
620,1210,21,19,702,Sun,1/10/2020,793
621,1031,21,17,607,Mon,1/9/2020,792
622,1144,20,25,532,Tue,1/8/2020,802
623,1370,23,25,564,Wed,1/7/2020,800
624,931,30,24,965,Thu,1/6/2020,794
625,513,33,22,872,Fri,1/5/2020,808
626,745,31,11,1153,Sat,1/4/2020,800
627,800,28,11,1129,Sun,1/3/2020,805
628,1484,19,14,544,Mon,1/2/2020,794
629,1165,19,19,565,Tue,1/1/2020,801
630,1075,19,16,519,Wed,12/31/2019,805
631,1451,23,22,537,Thu,12/30/2019,790
632,1205,21,17,539,Fri,12/29/2019,793
633,1450,22,10,759,Sat,12/28/2019,810
634,1484,22,25,680,Sun,12/27/2019,809
635,1107,23,20,532,Mon,12/26/2019,809
636,665,26,20,930,Tue,12/25/2019,793
637,1142,23,11,610,Wed,12/24/2019,808
638,1327,20,16,569,Thu,12/23/2019,803
639,515,34,12,1013,Fri,12/22/2019,810
640,1019,20,15,696,Sat,12/21/2019,809
641,1276,23,18,653,Sun,12/20/2019,792
642,881,27,14,933,Mon,12/19/2019,806
643,947,29,12,931,Tue,12/18/2019,802
644,939,29,20,889,Wed,12/17/2019,810
645,1076,20,17,582,Thu,12/16/2019,798
646,1133,19,23,521,Fri,12/15/2019,798
647,1292,19,12,656,Sat,12/14/2019,799
648,1309,20,14,765,Sun,12/13/2019,803
649,782,25,15,1007,Mon,12/12/2019,792
650,1432,22,15,550,Tue,12/11/2019,804
651,1050,23,15,601,Wed,12/10/2019,802
652,764,27,13,989,Thu,12/9/2019,798
653,523,27,19,951,Fri,12/8/2019,809
654,547,26,18,1128,Sat,12/7/2019,800
655,1264,23,17,640,Sun,12/6/2019,796
656,668,29,15,1007,Mon,12/5/2019,806
657,671,33,21,906,Tue,12/4/2019,792
658,1174,21,11,528,Wed,12/3/2019,808
659,540,33,18,918,Thu,12/2/2019,797
660,661,33,13,961,Fri,12/1/2019,794
661,524,33,25,1031,Sat,11/30/2019,801
662,978,26,19,1057,Sun,11/29/2019,793
663,524,33,10,917,Mon,11/28/2019,800
664,782,30,18,964,Tue,11/27/2019,807
665,1020,19,17,613,Wed,11/26/2019,810
666,1479,21,12,566,Thu,11/25/2019,797
667,1438,20,14,559,Fri,11/24/2019,792
668,823,29,10,1114,Sat,11/23/2019,796
669,1327,20,16,768,Sun,11/22/2019,808
670,1101,20,25,510,Mon,11/21/2019,796
671,928,30,12,928,Tue,11/20/2019,792
672,728,29,12,1016,Wed,11/19/2019,807
673,791,26,22,886,Thu,11/18/2019,805
674,1108,22,11,542,Fri,11/17/2019,795
675,1223,22,12,697,Sat,11/16/2019,791
676,927,27,25,1106,Sun,11/15/2019,810
677,1241,23,17,555,Mon,11/14/2019,796
678,897,34,11,936,Tue,11/13/2019,806
679,1441,23,19,581,Wed,11/12/2019,810
680,530,32,20,878,Thu,11/11/2019,792
681,1408,22,23,545,Fri,11/10/2019,798
682,717,33,21,1100,Sat,11/9/2019,802
683,762,32,24,1083,Sun,11/8/2019,797
684,964,26,18,944,Mon,11/7/2019,807
685,1282,21,12,591,Tue,11/6/2019,799
686,1260,22,24,496,Wed,11/5/2019,803
687,913,30,10,1013,Thu,11/4/2019,801
688,631,26,22,918,Fri,11/3/2019,802
689,555,25,16,1127,Sat,11/2/2019,810
690,559,33,23,1011,Sun,11/1/2019,793
691,1050,19,13,576,Mon,10/31/2019,800
692,883,29,15,985,Tue,10/30/2019,800
693,1385,22,21,510,Wed,10/29/2019,806
694,678,34,16,960,Thu,10/28/2019,798
695,836,28,12,977,Fri,10/27/2019,809
696,1215,23,19,757,Sat,10/26/2019,803
697,511,33,14,1097,Sun,10/25/2019,810
698,1026,20,12,533,Mon,10/24/2019,808
699,705,25,20,888,Tue,10/23/2019,793
700,586,32,12,1005,Wed,10/22/2019,803
701,656,33,24,962,Thu,10/21/2019,796
702,1176,22,23,486,Fri,10/20/2019,796
703,1137,23,23,678,Sat,10/19/2019,798
704,1333,21,22,576,Sun,10/18/2019,801
705,1417,20,17,531,Mon,10/17/2019,802
706,1025,19,13,579,Tue,10/16/2019,793
707,829,28,11,963,Wed,10/15/2019,803
708,1056,19,19,595,Thu,10/14/2019,804
709,727,28,18,965,Fri,10/13/2019,792
710,1170,22,21,670,Sat,10/12/2019,798
711,955,28,19,1077,Sun,10/11/2019,795
712,1474,23,20,515,Mon,10/10/2019,800
713,640,33,22,880,Tue,10/9/2019,802
714,795,29,20,921,Wed,10/8/2019,808
715,567,33,22,941,Thu,10/7/2019,796
716,867,32,13,995,Fri,10/6/2019,807
717,791,32,13,1106,Sat,10/5/2019,793
718,650,26,19,1144,Sun,10/4/2019,798
719,1148,19,20,519,Mon,10/3/2019,792
720,984,27,22,970,Tue,10/2/2019,794
721,1387,20,21,540,Wed,10/1/2019,792
722,975,33,23,875,Thu,9/30/2019,809
723,1184,19,18,603,Fri,9/29/2019,792
724,1095,19,21,677,Sat,9/28/2019,794
725,1164,20,10,701,Sun,9/27/2019,809
726,1071,21,18,528,Mon,9/26/2019,805
727,812,25,10,941,Tue,9/25/2019,800
728,986,33,14,927,Wed,9/24/2019,790
729,1353,21,19,530,Thu,9/23/2019,810
730,581,29,23,890,Fri,9/22/2019,809
731,1285,23,24,644,Sat,9/21/2019,807
732,706,33,14,1066,Sun,9/20/2019,793
733,1082,19,21,489,Mon,9/19/2019,802
734,934,27,19,958,Tue,9/18/2019,808
735,604,27,18,957,Wed,9/17/2019,796
736,669,33,14,947,Thu,9/16/2019,801
737,655,31,17,992,Fri,9/15/2019,795
738,1420,22,23,621,Sat,9/14/2019,806
739,632,26,10,931,Mon,9/13/2019,791
740,1259,23,14,596,Tue,9/12/2019,792
741,666,32,14,967,Wed,9/11/2019,807
742,807,25,18,928,Thu,9/10/2019,807
743,837,25,25,931,Fri,9/9/2019,793
744,543,29,22,1073,Sat,9/8/2019,803
745,1018,22,15,744,Sun,9/7/2019,805
746,663,31,23,944,Mon,9/6/2019,797
747,678,27,20,960,Tue,9/5/2019,804
748,874,28,20,936,Wed,9/4/2019,804
749,1169,20,22,554,Thu,9/3/2019,805
750,540,31,14,917,Fri,9/2/2019,796
751,978,25,11,1080,Sat,9/1/2019,798
752,712,31,25,1077,Sun,8/31/2019,800
753,1474,21,25,480,Mon,8/30/2019,800
754,1052,20,24,500,Tue,8/29/2019,806
755,1125,22,12,520,Wed,8/28/2019,806
756,974,34,10,947,Thu,8/27/2019,800
757,1209,21,15,515,Fri,8/26/2019,809
758,1207,23,12,719,Sat,8/25/2019,806
759,1330,23,20,593,Sun,8/24/2019,801
760,986,26,25,956,Mon,8/23/2019,790
761,725,34,19,939,Tue,8/22/2019,791
762,647,28,11,976,Wed,8/21/2019,790
763,554,34,12,996,Thu,8/20/2019,797
764,849,31,25,885,Fri,8/19/2019,809
765,684,28,18,1033,Sat,8/18/2019,798
766,993,27,18,1105,Sun,8/17/2019,795
767,1436,21,10,516,Mon,8/16/2019,800
768,1459,21,18,519,Tue,8/15/2019,798
769,886,29,22,901,Wed,8/14/2019,799
770,1344,20,20,561,Thu,8/13/2019,791
771,596,31,13,1010,Fri,8/12/2019,795
772,768,30,23,1098,Sat,8/11/2019,790
773,781,30,21,1045,Sun,8/10/2019,792
774,756,34,16,954,Mon,8/9/2019,801
775,522,33,10,947,Tue,8/8/2019,792
776,891,26,23,944,Wed,8/7/2019,807
777,951,33,17,928,Thu,8/6/2019,799
778,645,31,12,1018,Fri,8/5/2019,794
779,709,32,22,1046,Sat,8/4/2019,800
780,889,29,12,1057,Sun,8/3/2019,802
781,1181,20,17,517,Mon,8/2/2019,791
782,566,27,23,889,Tue,8/1/2019,798
783,901,31,18,929,Wed,7/31/2019,799
784,829,30,15,992,Thu,7/30/2019,800
785,941,28,19,954,Fri,7/29/2019,794
786,566,29,11,1083,Sat,7/28/2019,798
787,994,26,17,1114,Sun,7/27/2019,801
788,545,33,19,991,Mon,7/26/2019,806
789,608,30,22,914,Tue,7/25/2019,800
790,888,33,10,920,Wed,7/24/2019,790
791,1357,21,10,586,Thu,7/23/2019,806
792,1318,21,14,539,Fri,7/22/2019,805
793,1003,23,19,774,Sat,7/21/2019,801
794,1322,20,14,634,Sun,7/20/2019,794
795,1113,23,25,478,Mon,7/19/2019,801
796,1485,21,11,582,Tue,7/18/2019,802
797,569,30,25,884,Wed,7/17/2019,810
798,1399,21,21,514,Thu,7/16/2019,806
799,1348,20,25,521,Fri,7/15/2019,792
800,579,30,19,1176,Sat,7/14/2019,801
801,1038,19,18,754,Sun,7/13/2019,810
802,1179,21,21,525,Mon,7/12/2019,790
803,829,33,15,987,Tue,7/11/2019,797
804,1137,19,11,526,Wed,7/10/2019,794
805,546,25,12,972,Thu,7/9/2019,790
806,714,31,15,942,Fri,7/8/2019,792
807,520,30,13,1160,Sat,7/7/2019,792
808,845,32,11,1121,Sun,7/6/2019,799
809,1028,20,18,551,Mon,7/5/2019,800
810,788,32,14,1000,Tue,7/4/2019,805
811,715,27,10,950,Wed,7/3/2019,801
812,1386,20,21,570,Thu,7/2/2019,793
813,728,26,20,890,Fri,7/1/2019,805
814,1361,19,14,670,Sat,6/30/2019,794
815,539,29,23,1042,Sun,6/29/2019,808
816,974,28,19,992,Mon,6/28/2019,805
817,1063,20,24,507,Tue,6/27/2019,801
818,904,27,14,945,Wed,6/26/2019,790
819,1199,21,12,545,Thu,6/25/2019,805
820,623,30,21,930,Fri,6/24/2019,803
821,881,29,19,1051,Sat,6/23/2019,803
822,501,32,24,1092,Sun,6/22/2019,804
823,1330,19,19,618,Mon,6/21/2019,804
824,1121,22,12,532,Tue,6/20/2019,798
825,1026,22,16,522,Wed,6/19/2019,809
826,899,28,20,889,Thu,6/18/2019,800
827,1263,21,10,560,Fri,6/17/2019,810
828,1091,20,10,664,Sat,6/16/2019,809
829,692,28,20,1070,Sun,6/15/2019,793
830,933,25,13,958,Mon,6/14/2019,807
831,1060,21,18,608,Tue,6/13/2019,810
832,506,30,11,968,Wed,6/12/2019,794
833,1430,23,14,540,Thu,6/11/2019,801
834,678,27,24,942,Fri,6/10/2019,810
835,1191,23,22,758,Sat,6/9/2019,805
836,1062,21,16,704,Sun,6/8/2019,800
837,945,26,12,933,Mon,6/7/2019,799
838,1129,21,10,575,Tue,6/6/2019,791
839,614,33,16,928,Wed,6/5/2019,803
840,954,26,18,988,Thu,6/4/2019,791
841,1266,20,24,517,Fri,6/3/2019,810
842,1000,21,23,713,Sat,6/2/2019,796
843,935,25,25,1073,Sun,6/1/2019,792
844,1150,23,14,531,Mon,5/31/2019,808
845,1439,20,19,595,Tue,5/30/2019,803
846,1306,23,11,518,Wed,5/29/2019,805
847,624,32,17,981,Thu,5/28/2019,797
848,1156,23,25,523,Fri,5/27/2019,802
849,1438,21,20,735,Sat,5/26/2019,799
850,1407,21,17,648,Sun,5/25/2019,799
851,969,31,22,901,Mon,5/24/2019,802
852,1052,21,15,566,Tue,5/23/2019,790
853,969,34,15,973,Wed,5/22/2019,790
854,1189,22,10,597,Thu,5/21/2019,795
855,1345,19,12,556,Fri,5/20/2019,791
856,906,33,18,1102,Sat,5/19/2019,801
857,880,28,16,1128,Sun,5/18/2019,790
858,1157,20,24,505,Mon,5/17/2019,801
859,595,26,15,942,Tue,5/16/2019,810
860,1115,20,13,578,Wed,5/15/2019,793
861,1194,20,14,595,Thu,5/14/2019,795
862,772,29,17,926,Fri,5/13/2019,805
863,1087,19,18,651,Sat,5/12/2019,793
864,1371,23,18,668,Sun,5/11/2019,796
865,1390,21,15,559,Mon,5/10/2019,805
866,1133,20,24,479,Tue,5/9/2019,800
867,1467,19,19,575,Wed,5/8/2019,795
868,1348,23,24,558,Thu,5/7/2019,796
869,519,30,23,880,Fri,5/6/2019,810
870,912,27,25,1080,Sat,5/5/2019,808
871,742,34,16,1061,Sun,5/4/2019,798
872,873,33,23,873,Mon,5/3/2019,800
873,948,32,18,922,Tue,5/2/2019,808
874,1014,19,17,543,Wed,5/1/2019,810
875,1341,19,18,560,Thu,4/30/2019,794
876,655,27,20,904,Fri,4/29/2019,803
877,725,33,16,1055,Sat,4/28/2019,799
878,839,31,20,1099,Sun,4/27/2019,800
879,1461,20,10,536,Mon,4/26/2019,791
880,613,33,10,930,Tue,4/25/2019,790
881,827,27,21,908,Wed,4/24/2019,801
882,673,32,12,938,Thu,4/23/2019,802
883,945,26,18,924,Fri,4/22/2019,798
884,602,28,16,1195,Sat,4/21/2019,796
885,1419,21,21,716,Sun,4/20/2019,805
886,1377,20,10,581,Mon,4/19/2019,797
887,798,29,14,968,Tue,4/18/2019,807
888,1275,23,24,506,Wed,4/17/2019,804
889,965,28,17,1004,Thu,4/16/2019,790
890,1248,20,24,539,Fri,4/15/2019,801
891,1332,21,18,716,Sat,4/14/2019,800
892,870,26,13,1094,Sun,4/13/2019,790
893,1211,21,12,597,Mon,4/12/2019,808
894,560,26,19,919,Tue,4/11/2019,800
895,1433,23,20,471,Wed,4/10/2019,797
896,677,25,18,983,Thu,4/9/2019,801
897,1002,21,11,582,Fri,4/8/2019,793
898,776,34,17,1057,Sat,4/7/2019,809
899,1014,20,12,721,Sun,4/6/2019,805
900,687,32,20,942,Mon,4/5/2019,800
901,1241,19,14,566,Tue,4/4/2019,809
902,1331,23,17,587,Wed,4/3/2019,808
903,785,34,12,1009,Thu,4/2/2019,790
904,1192,19,13,598,Fri,4/1/2019,802
905,1353,23,22,707,Sat,3/31/2019,802
906,1226,19,14,657,Sun,3/30/2019,810
907,1417,23,19,556,Tue,3/29/2019,805
908,1003,23,11,527,Wed,3/28/2019,793
909,746,33,18,929,Thu,3/27/2019,810
910,1473,23,13,560,Fri,3/26/2019,803
911,819,27,12,1087,Sat,3/25/2019,790
912,993,28,24,1035,Sun,3/24/2019,800
913,636,25,20,881,Mon,3/23/2019,806
914,1176,23,19,610,Tue,3/22/2019,794
915,973,30,10,970,Wed,3/21/2019,795
916,548,25,11,944,Thu,3/20/2019,794
917,518,32,21,934,Fri,3/19/2019,794
918,553,25,12,1130,Sat,3/18/2019,797
919,1221,23,16,723,Sun,3/17/2019,793
920,1049,20,14,574,Mon,3/16/2019,801
921,1461,23,15,611,Tue,3/15/2019,798
922,794,25,22,971,Wed,3/14/2019,802
923,897,31,22,961,Thu,3/13/2019,800
924,885,33,23,957,Fri,3/12/2019,798
925,1123,21,14,679,Sat,3/11/2019,799
926,1462,21,15,684,Sun,3/10/2019,810
927,548,31,11,971,Mon,3/9/2019,810
928,583,34,23,916,Tue,3/8/2019,801
929,815,29,18,961,Wed,3/7/2019,810
930,1008,21,22,491,Thu,3/6/2019,805
931,595,33,19,953,Fri,3/5/2019,805
932,1452,22,17,669,Sat,3/4/2019,799
933,518,34,15,1129,Sun,3/3/2019,800
934,831,27,20,933,Mon,3/2/2019,796
935,993,29,15,966,Tue,3/1/2019,797
936,734,27,18,999,Wed,2/28/2019,796
937,1160,21,14,599,Thu,2/27/2019,797
938,1115,20,24,565,Fri,2/26/2019,799
939,1439,21,21,704,Sat,2/25/2019,797
940,1219,20,16,685,Sun,2/24/2019,795
941,1003,23,23,478,Mon,2/23/2019,809
942,558,28,17,1001,Tue,2/22/2019,802
943,1398,19,16,543,Wed,2/21/2019,802
944,902,33,16,960,Thu,2/20/2019,804
945,1354,23,15,593,Fri,2/19/2019,795
946,1418,19,21,668,Sat,2/18/2019,807
947,1258,20,17,752,Sun,2/17/2019,801
948,946,30,10,1005,Mon,2/16/2019,804
949,658,27,12,976,Tue,2/15/2019,798
950,1477,21,16,579,Wed,2/14/2019,808
951,902,30,18,938,Thu,2/13/2019,798
952,1323,22,13,599,Fri,2/12/2019,805
953,969,29,14,1131,Sat,2/11/2019,801
954,874,25,23,1095,Sun,2/10/2019,810
955,1342,21,13,528,Mon,2/9/2019,803
956,987,30,21,959,Tue,2/8/2019,803
957,504,34,17,999,Wed,2/7/2019,808
958,1227,22,12,561,Thu,2/6/2019,808
959,1373,20,21,531,Fri,2/5/2019,802
960,1447,19,18,706,Sat,2/4/2019,797
961,1332,22,14,671,Sun,2/3/2019,803
962,945,26,25,902,Mon,2/2/2019,800
963,958,26,20,904,Tue,2/1/2019,792
964,728,26,13,935,Wed,1/31/2019,810
965,520,29,20,897,Thu,1/30/2019,805
966,691,33,17,976,Fri,1/29/2019,807
967,1124,22,20,640,Sat,1/28/2019,791
968,554,33,19,1062,Sun,1/27/2019,797
969,946,30,23,956,Mon,1/26/2019,792
970,1125,22,13,580,Tue,1/25/2019,801
971,1405,21,22,503,Wed,1/24/2019,791
972,1113,22,23,528,Thu,1/23/2019,802
973,758,30,16,949,Fri,1/22/2019,805
974,714,25,22,1160,Sat,1/21/2019,801
975,1344,21,16,673,Sun,1/20/2019,808
976,665,29,21,915,Mon,1/19/2019,796
977,866,28,24,893,Tue,1/18/2019,808
978,1189,22,12,567,Wed,1/17/2019,807
979,1127,23,12,615,Thu,1/16/2019,800
980,636,28,16,976,Fri,1/15/2019,798
981,1122,22,11,718,Sat,1/14/2019,799
982,915,30,12,1124,Sun,1/13/2019,792
983,1184,23,14,553,Mon,1/12/2019,799
984,1393,23,12,575,Tue,1/11/2019,799
985,688,26,19,947,Wed,1/10/2019,798
986,931,33,19,998,Thu,1/9/2019,794
987,1474,23,18,606,Fri,1/8/2019,807
988,593,34,12,1133,Sat,1/7/2019,803
989,1122,23,24,674,Sun,1/6/2019,805
990,1344,19,21,521,Mon,1/5/2019,806
991,1349,19,15,559,Tue,1/4/2019,801
992,973,32,10,977,Wed,1/3/2019,795
993,800,31,15,956,Thu,1/2/2019,795
994,1427,21,22,550,Fri,1/1/2019,791
995,1378,22,22,694,Sat,12/31/2018,792
996,1171,21,14,718,Sun,12/30/2018,799
997,932,25,13,950,Mon,12/29/2018,794
998,1354,22,12,583,Tue,12/28/2018,810
999,932,31,15,983,Wed,12/27/2018,796
1000,1172,23,23,571,Thu,12/26/2018,802
1001,680,30,13,983,Fri,12/25/2018,806
1002,762,27,18,1065,Sat,12/24/2018,790
1003,1134,20,23,630,Sun,12/23/2018,791
1004,595,25,22,957,Mon,12/22/2018,798
1005,1132,20,17,558,Tue,12/21/2018,803
1006,1495,20,18,566,Wed,12/20/2018,809
1007,797,30,11,974,Thu,12/19/2018,795
1008,1155,23,24,482,Fri,12/18/2018,791
1009,640,34,20,996,Sat,12/17/2018,800
1010,1294,23,23,695,Sun,12/16/2018,795
1011,552,34,14,985,Mon,12/15/2018,802
1012,604,29,17,1013,Tue,12/14/2018,803
1013,1197,22,23,558,Wed,12/13/2018,807
1014,866,25,15,968,Thu,12/12/2018,800
1015,855,29,21,967,Fri,12/11/2018,803
1016,1080,21,25,719,Sat,12/10/2018,805
1017,1197,19,17,766,Sun,12/9/2018,790
1018,717,27,11,922,Mon,12/8/2018,793
1019,527,32,24,894,Tue,12/7/2018,800
1020,507,29,10,989,Wed,12/6/2018,806
1021,783,33,23,935,Thu,12/5/2018,795
1022,833,30,11,953,Fri,12/4/2018,803
1023,1334,21,22,654,Sat,12/3/2018,795
1024,1441,23,14,685,Sun,12/2/2018,808
1025,987,29,11,970,Mon,12/1/2018,798
1026,941,25,22,917,Tue,11/30/2018,800
1027,621,25,11,991,Wed,11/29/2018,792
1028,906,28,24,928,Thu,11/28/2018,790
1029,620,32,12,937,Fri,11/27/2018,797
1030,917,32,15,1092,Sat,11/26/2018,793
1031,1218,20,12,746,Sun,11/25/2018,792
1032,1238,20,18,575,Mon,11/24/2018,810
1033,1420,23,18,537,Tue,11/23/2018,804
1034,660,34,13,979,Wed,11/22/2018,805
1035,1133,19,16,591,Thu,11/21/2018,804
1036,1058,21,19,595,Fri,11/20/2018,793
1037,1104,20,10,742,Sat,11/19/2018,795
1038,1174,21,24,686,Sun,11/18/2018,791
1039,945,27,24,908,Mon,11/17/2018,808
1040,935,26,15,989,Tue,11/16/2018,794
1041,1308,20,13,527,Wed,11/15/2018,806
1042,664,29,10,1004,Thu,11/14/2018,803
1043,1377,19,10,516,Fri,11/13/2018,795
1044,1364,20,18,702,Sat,11/12/2018,801
1045,1111,19,13,748,Sun,11/11/2018,791
1046,1487,21,10,565,Mon,11/10/2018,801
1047,1001,20,12,617,Tue,11/9/2018,797
1048,1325,20,16,593,Wed,11/8/2018,795
1049,561,34,21,947,Thu,11/7/2018,799
1050,625,29,18,925,Fri,11/6/2018,803
1051,1474,21,19,798,Sat,11/5/2018,809
1052,776,28,14,1104,Sun,11/4/2018,803
1053,887,32,13,958,Mon,11/3/2018,802
1054,695,34,25,951,Tue,11/2/2018,790
1055,1189,19,15,563,Wed,11/1/2018,806
1056,1014,19,13,518,Thu,10/31/2018,796
1057,1470,23,16,513,Fri,10/30/2018,800
1058,867,31,14,1114,Sat,10/29/2018,809
1059,523,30,24,1106,Sun,10/28/2018,810
1060,765,34,15,945,Mon,10/27/2018,798
1061,725,33,22,914,Tue,10/26/2018,801
1062,1001,21,24,520,Wed,10/25/2018,790
1063,1217,23,19,587,Thu,10/24/2018,807
1064,946,26,13,942,Fri,10/23/2018,793
1065,875,27,22,1114,Sat,10/22/2018,792
1066,1047,19,10,749,Sun,10/21/2018,798
1067,796,31,19,997,Mon,10/20/2018,804
1068,573,30,25,893,Tue,10/19/2018,792
1069,530,27,15,966,Wed,10/18/2018,804
1070,780,33,18,990,Thu,10/17/2018,805
1071,1022,22,21,495,Fri,10/16/2018,809
1072,1343,19,23,705,Sat,10/15/2018,801
1073,801,28,22,1126,Sun,10/14/2018,810
1074,1210,20,22,539,Mon,10/13/2018,803
1075,1285,20,21,554,Wed,10/12/2018,807
1076,1094,20,25,542,Thu,10/11/2018,796
1077,1261,21,16,558,Fri,10/10/2018,802
1078,811,33,22,1008,Sat,10/9/2018,805
1079,1082,23,16,710,Sun,10/8/2018,810
1080,525,26,20,961,Mon,10/7/2018,800
1081,555,34,19,925,Tue,10/6/2018,793
1082,746,28,22,972,Wed,10/5/2018,795
1083,1204,21,25,518,Thu,10/4/2018,799
1084,996,33,17,995,Fri,10/3/2018,799
1085,1429,20,22,702,Sat,10/2/2018,806
1086,648,30,14,1129,Sun,10/1/2018,802
1087,852,27,12,921,Mon,9/30/2018,804
1088,1336,19,20,490,Tue,9/29/2018,790
1089,1372,20,18,525,Wed,9/28/2018,795
1090,695,30,19,937,Thu,9/27/2018,798
1091,1259,19,16,575,Fri,9/26/2018,810
1092,1230,20,12,771,Sat,9/25/2018,796
1093,706,32,15,1133,Sun,9/24/2018,802
1094,1128,23,23,491,Mon,9/23/2018,810
1095,576,27,16,965,Tue,9/22/2018,792
1096,911,25,24,935,Wed,9/21/2018,792
1097,808,26,20,922,Thu,9/20/2018,800
1098,600,29,16,1005,Fri,9/19/2018,794
1099,1166,21,14,756,Sat,9/18/2018,801
1100,1194,22,10,685,Sun,9/17/2018,801
1101,1187,21,22,512,Mon,9/16/2018,805
1102,1386,22,21,522,Tue,9/15/2018,792
1103,598,30,12,1009,Wed,9/14/2018,796
1104,1248,21,22,492,Thu,9/13/2018,798
1105,1065,19,12,567,Fri,9/12/2018,799
1106,1409,20,18,701,Sat,9/11/2018,794
1107,567,25,11,1198,Sun,9/10/2018,795
1108,1240,23,16,519,Mon,9/9/2018,810
1109,809,31,19,996,Tue,9/8/2018,800
1110,1093,19,16,611,Wed,9/7/2018,793
1111,1047,23,16,557,Thu,9/6/2018,798
1112,1130,23,20,508,Fri,9/5/2018,793
1113,532,27,19,1195,Sat,9/4/2018,806
1114,515,33,20,1164,Sun,9/3/2018,794
1115,1017,21,18,562,Mon,9/2/2018,810
1116,1266,20,17,519,Tue,9/1/2018,800
1117,552,26,19,976,Wed,8/31/2018,799
1118,603,28,23,892,Thu,8/30/2018,810
1119,777,27,14,925,Fri,8/29/2018,799
1120,1367,20,19,687,Sat,8/28/2018,793
1121,1456,19,17,761,Sun,8/27/2018,791
1122,639,33,24,880,Mon,8/26/2018,804
1123,1495,21,12,538,Tue,8/25/2018,809
1124,806,27,14,990,Wed,8/24/2018,806
1125,975,34,18,992,Thu,8/23/2018,798
1126,1210,20,17,585,Fri,8/22/2018,809
1127,836,26,19,1112,Sat,8/21/2018,804
1128,902,28,10,1071,Sun,8/20/2018,794
1129,1449,22,25,482,Mon,8/19/2018,796
1130,1026,21,12,575,Tue,8/18/2018,805
1131,978,26,14,1000,Wed,8/17/2018,793
1132,1082,20,25,499,Thu,8/16/2018,790
1133,1329,21,17,595,Fri,8/15/2018,792
1134,1399,21,11,696,Sat,8/14/2018,803
1135,1301,20,15,789,Sun,8/13/2018,792
1136,617,30,20,899,Mon,8/12/2018,809
1137,963,26,21,898,Tue,8/11/2018,805
1138,1014,19,15,577,Wed,8/10/2018,798
1139,735,25,20,941,Thu,8/9/2018,792
1140,921,31,22,907,Fri,8/8/2018,800
1141,1381,23,12,639,Sat,8/7/2018,801
1142,951,25,11,1052,Sun,8/6/2018,804
1143,1007,20,11,515,Mon,8/5/2018,802
1144,1360,23,18,610,Tue,8/4/2018,805
1145,1411,19,23,551,Wed,8/3/2018,802
1146,1395,20,16,612,Thu,8/2/2018,810
1147,1179,19,18,579,Fri,8/1/2018,808
1148,676,26,17,1091,Sat,7/31/2018,792
1149,867,31,13,1124,Sun,7/30/2018,790
1150,1293,21,20,525,Mon,7/29/2018,794
1151,712,29,11,988,Tue,7/28/2018,792
1152,1000,19,25,574,Wed,7/27/2018,807
1153,1042,19,10,524,Thu,7/26/2018,804
1154,663,27,13,1007,Fri,7/25/2018,794
1155,1416,21,19,727,Sat,7/24/2018,803
1156,1393,22,22,632,Sun,7/23/2018,800
1157,1254,19,10,514,Mon,7/22/2018,796
1158,1395,22,21,480,Tue,7/21/2018,795
1159,1073,19,23,552,Wed,7/20/2018,794
1160,843,29,17,982,Thu,7/19/2018,790
1161,1041,19,25,570,Fri,7/18/2018,807
1162,1343,22,16,704,Sat,7/17/2018,795
1163,1269,19,15,736,Sun,7/16/2018,790
1164,945,25,10,939,Mon,7/15/2018,803
1165,1201,22,13,513,Tue,7/14/2018,809
1166,637,34,17,1015,Wed,7/13/2018,799
1167,1073,21,12,534,Thu,7/12/2018,800
1168,779,32,10,944,Fri,7/11/2018,794
1169,1013,23,10,701,Sat,7/10/2018,808
